ID_Venta;Fecha_Venta;Provincia;Tipo_Comprador;Tipo_Empresa;Vehiculo_Nuevo;Marca;Tipo_Vehiculo;Kilometraje;Precio_USD;Valor_Dolar;Modelo_Vehiculo;Consumo_Litros_100km;Costo_Mantenimiento_Anual;Color
615;13/9/2023;Santa Fe;Empresa;Produccion;SI;Fiat;Camioneta;0;101119,5994;106,0652508;2023;9,872096358;3894,600498;Blanco
616;10/4/2023;Buenos Aires;Particular;NA;No;Chevrolet;Camion;223469;37737,85384;194,87842;2009;5,517289326;4514,118067;Blanco
617;30/8/2022;Santa Fe;Empresa;Produccion;No;Nissan;Auto;87878;30780,90027;136,1521703;2019;16,37709632;648,0018557;Blanco
618;3/1/2023;Buenos Aires;Particular;NA;No;Fiat;Auto;245857;48548,44083;186,6196006;2009;16,77806283;681,2456894;Blanco
619;8/6/2022;Santa Fe;Particular;NA;No;Nissan;Auto;88918;55826,73876;134,6096459;2019;14,64355984;809,8286748;Blanco
620;30/6/2023;Buenos Aires;Empresa;Servicios;No;Mercedes-Benz;Camion;258418;22214,10302;161,3901227;2009;5,349873459;2711,948419;Blanco
621;12/6/2022;Tucuman;Empresa;Transporte;No;Chevrolet;Auto;76566;51464,40728;132,4418228;2019;13,65474803;967,4905805;Blanco
622;16/6/2023;Buenos Aires;Particular;NA;SI;Nissan;Camioneta;0;110091,1781;124,2528144;2023;17,632366;1369,656258;Blanco
623;16/4/2023;Buenos Aires;Empresa;Construccion;SI;Renault;Camioneta;0;82909,64135;126,0460999;2023;14,12778764;1481,540544;Blanco
624;26/9/2023;Santa Fe;Particular;NA;No;Mercedes-Benz;Auto;42616;63546,92255;175,097038;2009;16,72496296;2416,719527;Blanco
625;28/8/2023;Santa Fe;Particular;NA;SI;Volkswagen;Trafic;0;96191,51009;101,2380934;2023;12,15834869;890,7068071;Blanco
626;3/4/2022;Misiones;Particular;NA;No;Ford;Auto;275167;13890,86554;151,5246477;2019;17,43961252;3890,755432;Blanco
627;17/10/2022;Santa Fe;Particular;NA;SI;Toyota;Auto;0;48012,82194;170,3407733;2022;21,35406832;4779,775106;Blanco
628;11/5/2023;Salta;Empresa;Servicios;SI;Fiat;Auto;0;28330,0137;196,7600804;2023;10,31771153;4303,987847;Blanco
629;18/9/2022;Buenos Aires;Particular;NA;No;Mercedes-Benz;Auto;203603;33614,21903;101,9359564;2019;22,07471921;536,2959185;Blanco
630;22/10/2023;Cordoba;Empresa;Servicios;No;Nissan;Camioneta;149474;116986,706;122,3897916;2009;22,38015625;2769,697077;Blanco
631;21/6/2023;Santa Fe;Empresa;Construccion;No;Mercedes-Benz;Auto;128765;7694,124966;176,0107042;2009;13,05670907;2116,414942;Blanco
632;31/12/2023;Buenos Aires;Particular;NA;No;Renault;Camion;295231;46190,44057;107,1325998;2009;11,89412254;1094,570853;Blanco
633;29/4/2023;Entre Rios;Particular;NA;No;Toyota;Auto;202673;37112,86469;182,5132492;2009;11,20253669;4257,963337;Blanco
634;14/11/2022;Buenos Aires;Particular;NA;No;Fiat;Auto;194053;24609,37747;150,2413545;2019;20,97476003;1112,020967;Blanco
635;5/7/2022;Buenos Aires;Empresa;Transporte;SI;Fiat;Auto;0;45070,58571;163,4164935;2022;22,88677705;4246,140135;Blanco
636;7/1/2023;Santa Fe;Particular;NA;No;Ford;Auto;94352;52101,47687;139,2188302;2009;5,074155423;634,2190233;Blanco
637;16/11/2022;Buenos Aires;Empresa;Transporte;No;Mercedes-Benz;Auto;107713;28682,88986;129,9267389;2019;22,26807446;2238,608674;Blanco
638;8/11/2022;Salta;Empresa;Servicios;No;Toyota;Auto;11589;12060,61503;112,490641;2019;13,84095158;2258,544016;Blanco
639;21/2/2022;Santa Fe;Empresa;Servicios;SI;Ford;Camioneta;0;74783,24121;174,5105393;2022;16,01919869;4557,367158;Blanco
640;27/12/2023;Misiones;Particular;NA;SI;Ford;Auto;0;35175,66994;148,2678444;2023;7,509578321;4939,570134;Blanco
641;16/10/2023;Santa Fe;Particular;NA;SI;Ford;Camioneta;0;41181,2599;166,2903026;2023;19,46917883;2974,574248;Blanco
642;6/6/2023;Mendoza;Empresa;Produccion;SI;Nissan;Auto;0;72257,86023;158,6424897;2023;24,02888413;4300,072065;Blanco
643;18/3/2022;Buenos Aires;Particular;NA;No;Ford;Moto;103550;28107,95606;148,1582318;2020;10,0804669;4964,566955;Blanco
644;28/10/2022;Santa Fe;Particular;NA;No;Chevrolet;Auto;163062;20419,85665;181,4660689;2020;15,90979042;4177,563707;Rojo
645;29/10/2022;Buenos Aires;Particular;NA;No;Ford;Auto;271466;11157,02548;140,4288259;2020;11,87837147;4826,5745;Rojo
646;9/1/2022;Cordoba;Empresa;Produccion;No;Ford;Camioneta;123431;108851,3389;124,3575552;2020;15,99161773;1107,578629;Rojo
647;9/11/2023;Salta;Particular;NA;SI;Toyota;Auto;0;77422,5877;143,2661143;2023;10,96521203;1320,976277;Rojo
648;6/9/2022;Buenos Aires;Particular;NA;SI;Renault;Moto;0;22665,17336;103,9935166;2022;15,58597504;1090,921817;Rojo
649;23/10/2023;Tucuman;Particular;NA;No;Chevrolet;Auto;45279;66999,05011;175,0849267;2009;22,17383505;4740,937753;Rojo
650;28/3/2022;Tucuman;Particular;NA;SI;Ford;Auto;0;59508,80824;189,8511149;2022;24,84074355;4020,381463;Rojo
651;3/12/2022;Buenos Aires;Empresa;Comercial;No;Mercedes-Benz;Camioneta;292216;43420,25618;127,7992506;2020;15,96500688;2285,590242;Rojo
652;15/4/2023;Santa Fe;Particular;NA;SI;Renault;Trafic;0;53461,18807;119,5289665;2023;13,97489475;2764,85384;Rojo
653;17/9/2023;Cordoba;Empresa;Produccion;No;Fiat;Auto;234222;77963,11218;165,1648202;2009;22,67255949;936,9492316;Rojo
654;5/11/2022;Santa Fe;Empresa;Construccion;No;Ford;Auto;29372;21405,84561;187,3394199;2020;10,99995266;4326,866068;Rojo
655;14/10/2022;Buenos Aires;Empresa;Servicios;SI;Chevrolet;Trafic;0;95912,95459;165,3719587;2022;19,29326806;520,9106545;Rojo
656;12/8/2022;Santa Fe;Particular;NA;No;Mercedes-Benz;Auto;256148;9509,425095;170,8988521;2020;13,27969519;2932,912362;Rojo
657;27/1/2023;Buenos Aires;Particular;NA;No;Renault;Camioneta;198618;24967,57677;157,6416116;2009;20,76836283;3785,41534;Rojo
658;16/12/2022;Mendoza;Particular;NA;No;Volkswagen;Moto;137632;68371,94245;126,292782;2020;19,05475085;1090,078507;Rojo
659;4/1/2022;Buenos Aires;Particular;NA;No;Nissan;SUV;175501;54937,26404;159,3578813;2020;22,76891583;1433,126096;Rojo
660;4/7/2023;Buenos Aires;Empresa;Transporte;No;Volkswagen;Camion;242276;105579,3371;147,1195211;2009;24,87559783;3303,981821;Rojo
661;17/10/2022;Cordoba;Particular;NA;No;Mercedes-Benz;Auto;192965;28459,58;184,498974;2020;15,37250891;4617,967031;Rojo
662;17/1/2023;Santa Fe;Empresa;Construccion;SI;Volkswagen;Auto;0;42233,6221;113,6393029;2023;23,35644174;4391,063543;Rojo
663;16/3/2022;Cordoba;Particular;NA;No;Mercedes-Benz;Camioneta;70623;37183,69705;168,9738787;2020;12,20230179;527,1756446;Rojo
664;16/8/2022;Buenos Aires;Particular;NA;No;Renault;Camioneta;231559;85653,94244;178,1067102;2020;16,45840129;3098,103504;Rojo
665;25/10/2022;Buenos Aires;Empresa;Servicios;SI;Renault;Auto;0;29590,50279;118,2275222;2022;13,55865022;3145,482357;Rojo
666;15/2/2022;Mendoza;Empresa;Produccion;No;Mercedes-Benz;Trafic;285559;59299,67135;141,5777491;2020;17,57237885;3589,282196;Rojo
667;19/1/2022;Tucuman;Particular;NA;No;Nissan;Moto;288838;24364,03428;125,8385213;2020;7,31814911;985,6017724;Rojo
668;3/2/2023;Buenos Aires;Empresa;Produccion;No;Renault;Camioneta;85056;73745,16631;181,2393279;2009;16,54794618;4782,698702;Rojo
669;27/2/2023;Buenos Aires;Empresa;;No;Chevrolet;Auto;268447;22327,42131;153,2124663;2016;10,45007454;3027,832896;Rojo
670;1/2/2022;Santa Fe;Particular;NA;No;Mercedes-Benz;Auto;30018;8647,503836;107,1393419;2020;14,17375525;2864,869978;Rojo
671;30/11/2023;Cordoba;Particular;NA;No;Toyota;SUV;110561;15408,77699;109,4298715;2016;7,057959533;2712,314717;Rojo
672;21/5/2022;Santa Fe;Particular;NA;SI;Volkswagen;Camioneta;0;113766,3477;115,5600962;2022;6,206286569;1419,842813;Rojo
673;29/5/2022;Buenos Aires;Particular;NA;No;Mercedes-Benz;Auto;200897;10821,14068;186,0213437;2020;9,550153858;1319,946044;Rojo
674;2/9/2022;Buenos Aires;Particular;NA;No;Fiat;Auto;193120;69641,54983;105,2996065;2020;15,93034976;766,8105856;Rojo
675;5/7/2023;Entre Rios;Particular;NA;No;Mercedes-Benz;Auto;27105;57400,18091;153,2380325;2016;12,761861;2902,058955;Rojo
676;12/7/2023;Buenos Aires;Particular;NA;SI;Ford;Camion;0;22411,07385;141,3384242;2023;8,155718983;4944,731083;Rojo
677;4/9/2023;Buenos Aires;Particular;NA;No;Nissan;Camioneta;193578;84641,39914;185,038105;2016;15,12435375;2250,069073;Rojo
678;25/3/2022;Santa Fe;Particular;NA;SI;Nissan;Auto;0;5451,838647;146,5711138;2022;16,04430246;1745,228781;Rojo
679;8/12/2022;Santa Fe;Empresa;Construccion;SI;Volkswagen;Auto;0;16055,56951;102,3764185;2022;9,888797257;1698,950034;Rojo
680;6/2/2022;Salta;Particular;NA;No;Toyota;Camioneta;39934;96508,22774;168,0562923;2021;6,489936605;3936,734342;Rojo
681;20/10/2022;Buenos Aires;Particular;NA;No;Volkswagen;Camioneta;93370;21220,64038;132,3563944;2021;8,148945161;4022,089612;Rojo
682;14/10/2023;Santa Fe;Particular;NA;No;Nissan;Auto;174767;75588,10303;196,1224773;2016;8,799852124;1148,423197;Rojo
683;9/4/2023;Tucuman;Particular;NA;SI;Fiat;Auto;0;68438,52253;145,5606496;2023;5,92697298;2893,68574;Rojo
684;23/2/2023;Buenos Aires;Particular;NA;SI;Fiat;Camioneta;0;59162,76957;171,2532464;2023;17,94150447;2427,499563;Rojo
685;26/12/2022;Mendoza;Particular;NA;No;Ford;Camioneta;42988;38092,30386;159,3675724;2021;16,54297687;3337,908065;Rojo
686;6/9/2022;Santa Fe;Particular;NA;No;Renault;Auto;124094;23988,67794;169,5698825;2021;23,04643634;809,8455712;Rojo
687;31/1/2022;Cordoba;Empresa;Construccion;No;Renault;Camion;20201;23553,47627;139,8720962;2021;5,658258915;562,5858522;Rojo
688;22/3/2023;Buenos Aires;Empresa;Transporte;No;Volkswagen;Auto;211293;46687,55544;155,8284611;2016;20,86945814;3979,890762;Rojo
689;29/5/2022;Santa Fe;Particular;NA;No;Nissan;Camion;155341;80647,48542;189,9086243;2021;14,00183211;3786,921787;Rojo
690;23/1/2022;Santa Fe;Particular;NA;No;Toyota;Camioneta;249783;111379,7965;163,9915117;2021;11,71882359;685,297652;Rojo
691;13/6/2023;Santa Fe;Empresa;Transporte;No;Ford;Auto;207994;64236,0994;172,6475515;2016;22,34021775;4688,042543;Rojo
692;23/11/2022;Santa Fe;Particular;NA;No;Chevrolet;Camion;29835;44793,27306;185,1974169;2021;14,09035458;4593,283137;Rojo
693;18/2/2022;Buenos Aires;Particular;NA;No;Nissan;Camion;238600;29959,45861;145,4346482;2021;5,466603764;1796,447219;Rojo
694;14/8/2023;Salta;Particular;NA;No;Fiat;Auto;178038;13145,8513;143,2900093;2016;22,51533806;736,5101531;Rojo
695;27/9/2022;Entre Rios;Empresa;Produccion;No;Mercedes-Benz;Camioneta;46982;107642,1047;197,6377172;2021;21,25288752;3672,454966;Rojo
696;5/12/2022;Buenos Aires;Empresa;Transporte;No;Ford;Auto;285964;68966,09355;106,1901612;2021;20,12222948;2931,255119;Rojo
697;7/11/2023;Santa Fe;Particular;NA;No;Renault;Auto;225765;46613,96896;122,3212936;2016;24,9084696;4248,256276;Rojo
698;31/1/2022;Buenos Aires;Empresa;Transporte;No;Toyota;Camioneta;63231;114852,8584;125,9704394;2021;17,04909997;1118,39436;Rojo
699;29/8/2022;Cordoba;Particular;NA;No;Volkswagen;Camion;178427;40058,21252;152,8489984;2021;17,97439197;3207,646197;Rojo
700;4/9/2023;Misiones;Empresa;Servicios;SI;Ford;Camioneta;0;72064,03279;117,9849903;2023;6,391744387;4949,521254;Rojo
701;11/1/2022;Santa Fe;Particular;NA;No;Ford;Trafic;72012;35923,9158;183,7128753;2021;14,39935839;3868,973819;Rojo
702;29/9/2023;Buenos Aires;Particular;NA;No;Toyota;Trafic;235208;20707,12121;195,6875899;2016;5,210796128;3702,364573;Rojo
703;13/9/2022;Buenos Aires;Particular;NA;No;Ford;Auto;178642;27714,77894;107,4790469;2021;23,93524583;2715,706391;Rojo
704;14/10/2023;Cordoba;Empresa;Construccion;No;Renault;Auto;177142;70612,3204;105,2507662;2016;10,16695835;2983,439282;Rojo
705;6/9/2023;Entre Rios;Particular;NA;No;Nissan;Camioneta;60134;56398,60065;115,7133761;2016;16,25078281;4841,541755;Rojo
706;4/1/2022;Cordoba;Particular;NA;No;Toyota;Auto;192671;24287,2234;166,3744808;2021;11,61242176;4916,227164;Rojo
707;8/10/2023;Buenos Aires;Particular;NA;No;Toyota;Auto;186180;9802,731274;187,1073368;2016;14,76587637;2879,86817;Rojo
708;12/11/2022;Buenos Aires;Empresa;Construccion;No;Fiat;Auto;221083;40462,38748;148,0956727;2021;7,884744901;1321,610565;Rojo
709;24/10/2023;Santa Fe;Particular;NA;No;Volkswagen;Auto;185018;64210,13327;155,2934348;2016;20,15462335;3455,091239;Rojo
710;7/9/2023;Santa Fe;Particular;NA;SI;Mercedes-Benz;Auto;0;14658,87954;154,1690984;2023;24,52899446;1114,638383;Rojo
711;28/2/2023;Tucuman;Empresa;Transporte;SI;Toyota;Camion;0;28568,4173;108,0513174;2023;12,22777619;3501,083305;Rojo
712;18/2/2022;Santa Fe;Particular;NA;SI;Renault;Auto;0;76172,58726;167,6249169;2022;9,84790385;1884,141951;Rojo
713;8/9/2023;Cordoba;Particular;NA;No;Mercedes-Benz;Trafic;240812;29770,33878;163,1753427;2016;17,79710156;2236,126864;Rojo
714;14/9/2022;Buenos Aires;Empresa;Servicios;SI;Nissan;Trafic;0;105274,452;198,5795073;2022;24,23736685;4176,200877;Rojo
715;7/12/2023;Cordoba;Particular;NA;No;Fiat;Camion;292623;109876,7068;143,0686692;2016;11,41971997;4193,077948;Rojo
716;5/6/2022;Buenos Aires;Particular;NA;No;Nissan;Auto;159246;51896,73688;125,2744442;2021;14,39219935;2612,302309;Rojo
717;22/3/2023;Entre Rios;Particular;NA;No;Nissan;Camioneta;182991;113400,262;139,9995322;2016;13,11441488;3187,978484;Rojo
718;23/5/2023;Buenos Aires;Particular;NA;No;Ford;Auto;243412;74103,16713;111,9174926;2016;7,18773368;4348,339035;Rojo
719;5/4/2023;Salta;Particular;NA;No;Toyota;Camion;220519;43060,05827;178,7164231;2016;6,109829194;2967,380997;Rojo
720;11/10/2022;Cordoba;Particular;NA;SI;Nissan;Auto;0;9685,622136;137,8069783;2022;22,5642308;1691,252692;Rojo
721;19/9/2023;Buenos Aires;Particular;NA;No;Renault;Trafic;158699;71290,39122;171,9946215;2016;8,370452921;2008,041629;Rojo
722;3/12/2023;Buenos Aires;Particular;NA;SI;Fiat;Camioneta;0;45935,65392;150,1500625;2023;13,75448357;2063,585403;Rojo
723;19/9/2023;Santa Fe;Particular;NA;SI;Ford;Camioneta;0;61805,15595;120,658457;2023;14,86064527;2850,117985;Rojo
724;7/1/2023;Mendoza;Particular;NA;No;Renault;Camioneta;180219;78398,7631;134,2093939;2016;15,67727724;3635,006121;Rojo
725;16/2/2022;Buenos Aires;Particular;NA;No;Chevrolet;Camioneta;174317;114880,5586;195,8060385;2021;8,651653181;3229,595125;Rojo
726;22/12/2022;Santa Fe;Empresa;Servicios;SI;Chevrolet;Auto;0;15415,53284;188,9246589;2022;6,610730046;2809,410299;Rojo
727;16/3/2023;Santa Fe;Particular;NA;No;Mercedes-Benz;Camioneta;218579;75568,37563;106,4588601;2016;16,98256623;3300,709948;Rojo
728;23/1/2022;Buenos Aires;Particular;NA;No;Renault;Auto;118260;58667,33711;161,522187;2021;14,97216362;4209,885387;Rojo
729;13/7/2022;Santa Fe;Empresa;Transporte;No;Renault;Camioneta;41981;34396,32293;93,35227478;2021;18,76721526;754,2927997;Rojo
730;24/2/2023;Tucuman;Empresa;Produccion;SI;Chevrolet;Auto;0;21447,18552;102,6289751;2023;20,03649716;2294,472448;Rojo
731;27/12/2023;Buenos Aires;Empresa;Servicios;SI;Nissan;Camioneta;0;108277,1788;111,6668286;2023;11,28232033;4457,574456;Rojo
732;31/7/2022;Santa Fe;Particular;NA;No;Renault;Trafic;64777;60733,43532;144,4182284;2021;6,045599535;4475,298718;Rojo
733;21/9/2023;Buenos Aires;Particular;NA;No;Toyota;Trafic;33399;83673,17507;119,7199786;2016;11,17927756;1963,013123;Rojo
734;29/3/2022;Santa Fe;Particular;NA;No;Mercedes-Benz;Trafic;33330;33636,54109;169,1305765;2021;22,54210149;4613,895435;Rojo
735;31/1/2023;Santa Fe;Empresa;;No;Volkswagen;SUV;280744;18379,06737;119,9127896;2016;9,692710995;2260,782372;Rojo
736;16/5/2022;Santa Fe;Particular;NA;No;Volkswagen;Trafic;40118;111126,2853;141,9096004;2021;23,13290474;1686,265804;Rojo
737;24/6/2023;Santa Fe;Particular;NA;No;Volkswagen;Auto;88753;73315,249;104,5244121;2016;15,11214659;4867,246524;Rojo
738;14/3/2022;Santa Fe;Empresa;Produccion;No;Fiat;Auto;127326;58034,11516;122,3592309;2021;11,78840176;696,7292114;Rojo
739;13/12/2023;Buenos Aires;Empresa;Construccion;SI;Chevrolet;Auto;0;52445,72846;109,2359145;2023;19,39679982;1539,740092;Rojo
740;26/9/2022;Santa Fe;Particular;NA;No;Nissan;Auto;67536;20072,25351;114,1106586;2021;23,16215955;1167,159471;Rojo
741;31/8/2023;Santa Fe;Particular;NA;No;Nissan;Camion;263123;92132,23863;160,2749918;2016;10,53546437;2179,230068;Rojo
742;24/2/2022;Santa Fe;Empresa;Construccion;No;Ford;Trafic;259874;24593,38274;113,7148679;2021;5,820060198;3694,300189;Rojo
743;30/3/2022;Santa Fe;Empresa;Servicios;SI;Ford;Auto;0;61268,05978;177,1222104;2022;11,81678332;2674,578095;Rojo
744;24/6/2022;Buenos Aires;Particular;NA;No;Nissan;Auto;81795;28696,99625;171,6719045;2021;12,82962031;2799,735229;Rojo
745;24/2/2023;Entre Rios;Particular;NA;No;Nissan;Trafic;141412;70013,40066;165,4032034;2016;19,72976744;3816,595085;Rojo
746;18/6/2022;Entre Rios;Empresa;Produccion;No;Mercedes-Benz;Auto;224602;26971,50541;120,040836;2021;23,69831819;1348,111669;Rojo
747;30/3/2022;Santa Fe;Particular;NA;No;Chevrolet;Auto;72487;50726,47815;175,3674475;2021;18,1860821;2290,849587;Rojo
748;24/8/2022;Buenos Aires;Particular;NA;No;Ford;Auto;51015;6189,124078;174,3299337;2021;18,14480868;2082,403523;Rojo
749;23/6/2023;Buenos Aires;Particular;NA;No;Toyota;Auto;65936;53875,3761;149,4601436;2016;11,30928588;4190,763493;Rojo
750;16/4/2022;Buenos Aires;Particular;NA;No;Toyota;Moto;252133;55288,46835;179,4363781;2021;6,815948509;909,3602234;Rojo
751;21/9/2023;Tucuman;Particular;NA;No;Chevrolet;Camioneta;275938;100291,2983;196,4656074;2016;9,217978212;1464,850441;Rojo
752;18/11/2022;Santa Fe;Particular;NA;No;Renault;Camioneta;131603;35197,74534;175,8860079;2021;19,99955966;4395,261323;Rojo
753;2/7/2023;Santa Fe;Empresa;Comercial;No;Mercedes-Benz;Auto;205588;61552,53245;182,2141827;2016;24,08271465;4994,273653;Rojo
754;27/6/2023;Buenos Aires;Particular;NA;SI;Volkswagen;Auto;0;21160,38351;168,0671238;2023;22,66207198;1668,722393;Rojo
755;10/3/2022;Santa Fe;Particular;NA;No;Chevrolet;Auto;287812;39870,89743;161,2758145;2021;20,71062842;777,5713793;Rojo
756;8/1/2023;Buenos Aires;Empresa;Produccion;No;Volkswagen;Auto;276139;32629,36995;112,9109693;2016;21,9141982;2284,836968;Rojo
757;31/3/2022;Buenos Aires;Particular;NA;No;Toyota;Camioneta;114569;36094,71665;107,1868617;2021;7,033697323;3645,911225;Rojo
758;17/8/2023;Santa Fe;Particular;NA;SI;Chevrolet;SUV;0;64362,62193;190,4703738;2023;15,61354729;2535,457868;Rojo
759;28/4/2022;Cordoba;Empresa;Produccion;No;Nissan;Camioneta;77199;23748,02612;154,0516101;2021;6,510199291;3661,450247;Rojo
760;11/7/2022;Buenos Aires;Particular;NA;No;Volkswagen;Auto;116941;16048,11567;151,268205;2021;21,00521148;549,9989117;Rojo
761;12/1/2022;Santa Fe;Particular;NA;No;Fiat;Auto;70301;54608,78522;162,6118428;2021;8,127371587;1901,128595;Rojo
762;5/1/2023;Santa Fe;Empresa;Servicios;SI;Fiat;Auto;0;62139,40153;158,3502896;2023;19,7773877;1288,789364;Rojo
763;3/2/2023;Santa Fe;Empresa;Produccion;SI;Mercedes-Benz;Moto;0;31916,96264;109,366075;2023;21,45313741;3763,126705;Rojo
764;17/9/2023;Cordoba;Empresa;Transporte;No;Ford;Auto;140719;29060,00541;162,5105546;2016;18,92903565;2623,399968;Rojo
765;4/5/2023;Santa Fe;Particular;NA;No;Toyota;Camion;115699;25631,84445;102,1565626;2016;10,38097845;2342,681747;Rojo
766;24/6/2023;Entre Rios;Empresa;Comercial;SI;Mercedes-Benz;Auto;0;16808,14458;194,216605;2023;20,9079091;913,8398379;Rojo
767;28/10/2022;Santa Fe;Particular;NA;No;Nissan;Auto;187619;16540,31089;131,9477588;2021;9,935099203;4259,738581;Rojo
768;4/7/2022;Santa Fe;Particular;NA;No;Chevrolet;Auto;226111;73829,37835;193,9621152;2021;14,40864089;4346,780264;Rojo
769;16/6/2023;Buenos Aires;Particular;NA;No;Chevrolet;Moto;93231;77885,12092;152,3548829;2016;21,18846203;3310,579912;Rojo
770;4/8/2023;Salta;Particular;NA;No;Renault;Auto;72931;79037,79834;164,7212908;2016;19,31019415;4741,305562;Rojo
771;19/4/2023;Cordoba;Particular;NA;SI;Mercedes-Benz;Auto;0;61968,84505;111,509706;2023;24,23952457;3680,508843;Rojo
772;14/12/2023;Buenos Aires;Empresa;Transporte;No;Ford;Camioneta;75587;87148,42611;103,245254;2016;23,47465597;3902,448704;Rojo
773;17/6/2022;Salta;Empresa;Construccion;No;Fiat;Camioneta;237835;108796,2036;170,9024063;2021;15,28673273;2251,431889;Rojo
774;12/2/2023;Buenos Aires;Particular;NA;No;Nissan;Auto;279159;45914,82587;198,6667046;2016;7,928944526;4923,108214;Rojo
775;25/4/2023;Tucuman;Empresa;Transporte;No;Fiat;Trafic;135300;85746,6298;109,9085943;2016;15,28093118;4035,249091;Rojo
776;7/6/2023;Buenos Aires;Particular;NA;SI;Renault;Moto;0;5245,367015;185,3276801;2023;14,50704532;1146,954251;Rojo
777;11/6/2023;Cordoba;Empresa;Servicios;SI;Mercedes-Benz;Auto;0;59193,22298;190,6017083;2023;5,366637804;4983,837579;Rojo
778;9/10/2022;Buenos Aires;Particular;NA;No;Renault;Auto;103783;44703,76555;196,1193945;2021;15,12885892;4465,689425;Rojo
779;2/2/2023;Buenos Aires;Particular;NA;No;Nissan;Auto;165938;11115,49532;119,7472073;2016;11,52394085;3179,9824;Rojo
780;17/9/2023;Santa Fe;Particular;NA;SI;Ford;Camion;0;73472,18315;177,4707676;2023;10,06300539;4965,951966;Rojo
781;28/11/2022;Santa Fe;Particular;NA;No;Fiat;Auto;97143;76173,60789;170,525193;2021;14,81107746;2058,467777;Rojo
782;23/8/2023;Buenos Aires;Particular;NA;No;Mercedes-Benz;Camion;259784;90104,2474;121,7126644;2016;11,49530945;850,1150746;Rojo
783;29/1/2023;Buenos Aires;Particular;NA;No;Renault;Auto;139314;10015,25573;162,0406343;2016;10,68799627;2909,178624;Rojo
784;23/11/2022;Santa Fe;Particular;NA;SI;Ford;Auto;0;49663,30247;164,2949325;2022;16,86472265;1294,124948;Rojo
785;3/3/2023;Buenos Aires;Particular;NA;No;Renault;Auto;20232;68793,43434;132,4765573;2016;13,32442177;4980,302823;Rojo
786;1/2/2022;Cordoba;Empresa;Transporte;No;Ford;Auto;219965;52553,22476;104,8033404;2021;16,89391623;3461,210726;Rojo
787;9/7/2022;Mendoza;Empresa;Comercial;No;Fiat;Camioneta;247279;61701,24784;171,1548565;2021;22,84986523;4475,82697;Rojo
788;23/11/2023;Buenos Aires;Particular;NA;No;Fiat;Auto;194326;32094,92152;192,8234667;2016;20,03712014;1959,209718;Rojo
789;23/5/2023;Santa Fe;Particular;NA;No;Mercedes-Benz;Auto;66884;72090,04873;195,9395305;2016;18,41408094;1655,272047;Rojo
790;29/10/2023;Buenos Aires;Empresa;Construccion;No;Renault;Camioneta;163516;107702,4163;136,9474654;2016;15,02883085;2843,089522;Rojo
